first_name,last_name,price,above_100
Terry,Bell,139.347076,True
Walter,Heath,131.364057,True
Paul,Valenzuela,155.3213236,True
Leslie,Potter,224.4556811,True
Robin,French,213.5922722,True
Catherine,Garcia,229.7484109,True
Todd,Nicholson,109.7546872,True
Courtney,Allen,223.172591,True
Dominique,Brandt,269.0156148,True
Leslie,Bates,88.37541932,False
Kathleen,Hood,123.2716562,True
Jacob,Williams,13.87386866,False
Mary,Mcintosh,164.9985798,True
Christine,Franco,145.3713441,True
Zachary,Hartman,293.8194973,True
Angela,Brown,180.6236926,True
David,Drake,190.8301029,True
Sarah,Roberts,155.4786639,True
Victoria,Harmon,177.2915327,True
Lisa,Whitehead,73.77932541,False
Chad,Barton,261.4782044,True
Michael,Mitchell,0.776393292,False
Robert,Randall,29.10321786,False
Bradley,Martin,267.5114108,True
Joshua,Burton,198.0253385,True
Monica,Simpson,85.30746482,False
Rebecca,Cummings,172.9983509,True
Jennifer,Roman,179.4036754,True
Rebecca,Allen,283.0553776,True
Samantha,Scott,82.19310325,False
Donna,Villegas,206.4702019,True
Christopher,Garcia,11.89135836,False
Nathan,Rice,286.493476,True
Robert,Calhoun,249.4868453,True
Rachel,Rodgers,216.0408353,True
Richard,Nelson,240.7594341,True
Christopher,Roberts,245.3514521,True
Morgan,Rodriguez,32.27670638,False
Zachary,Randolph,225.7887555,True
Eric,Contreras,288.3745891,True
Kristi,Rhodes,119.3859289,True
Kristina,Frey,80.25651015,False
Sherry,Nixon,287.3655167,True
Natasha,Davidson,246.8218988,True
William,Miller,269.679928,True
Christopher,Sellers,94.86648822,False
Michael,Graham,48.7610982,False
Margaret,Johns,161.6038394,True
Jody,Salinas,180.1989761,True
Zachary,Elliott,159.6862194,True
Jeremy,Peters,110.9582328,True
Brian,Diaz,30.15574115,False
Elizabeth,Gallegos,31.9080664,False
Brian,Gibson,75.94251268,False
Cathy,Baker,147.1006139,True
Lisa,Smith,236.5908451,True
Mitchell,Campbell,180.9556864,True
Ryan,Powers,216.6528185,True
Andrea,Moore,38.16221484,False
Zachary,Wilson,276.3569897,True
Ryan,French,62.5865192,False
Wesley,Russell,278.6145834,True
Gary,Lopez,46.32122583,False
Matthew,Baker,137.388376,True
Ronnie,Chavez,184.4054399,True
Travis,Mercer,112.4718597,True
Lee,Yang,255.9833911,True
Felicia,King,57.69285928,False
Catherine,Smith,140.357616,True
Ronald,Villegas,224.9293361,True
Sarah,Dennis,244.4096272,True
Crystal,Blair,242.319202,True
Robert,Lynch,115.5117245,True
Emily,Tucker,51.35281128,False
Darrell,Holloway,217.8399207,True
Ashley,Kent,82.97497851,False
Stephanie,Peterson,185.2136091,True
Keith,Lopez,185.5249,True
Sydney,Harris,40.63858373,False
Sarah,Alexander,69.9170082,False
Stephanie,Scott,21.33834022,False
John,Armstrong,31.11673603,False
Miguel,Gibbs,65.99821493,False
Amber,Hudson,236.807284,True
Kimberly,Burgess,65.40108642,False
Steve,Holloway,231.4019805,True
Clayton,Santana,260.9855337,True
Christopher,Henson,210.3469533,True
Steven,Barnes,28.35577086,False
Nicole,Ray,282.6651827,True
Regina,Lee,152.2753185,True
Taylor,Foster,77.92214881,False
Natasha,Ali,244.8883729,True
Nicole,Lawson,93.91949481,False
Diana,Hood,239.9439808,True
Pamela,Allison,247.7775261,True
Bradley,Evans,174.7647044,True
Darius,Lindsey,11.404432,False
Carolyn,Miller,10.19107213,False
Amanda,Ramos,29.46384147,False
Michael,Ramirez,102.7129163,True
Robert,Moore,147.9886361,True
Toni,Baker,263.9045078,True
Miranda,Terry,123.1922823,True
Jenna,Richardson,218.69238,True
Danielle,Buchanan,12.44346621,False
Rebecca,Allen,76.27399989,False
Haley,Sanchez,230.6731978,True
Jennifer,Burns,86.31865685,False
Melissa,Smith,107.0938677,True
Kevin,Brady,288.6177533,True
David,Stanley,57.61368388,False
Sarah,Perez,262.0976711,True
Ellen,Roberts,165.6137192,True
Daniel,Jackson,30.26122058,False
Mary,Fisher,298.7662435,True
Timothy,Cooper,42.23994953,False
Sean,Hernandez,8.030737072,False
Veronica,Adams,29.8324349,False
Perry,Moody,37.18493448,False
Colin,Dunlap,65.74855448,False
Jason,Cooley,132.7809287,True
Jennifer,Harmon,132.3505912,True
Raymond,Hernandez,265.2601917,True
Teresa,Johnson,134.3897391,True
Matthew,Davis,185.6319592,True
James,Herrera,185.6981003,True
Andre,Bennett,6.034738351,False
Jeff,Graham,130.5617949,True
Victor,Ramirez,25.78686897,False
James,Ryan,180.4020723,True
Jose,Aguilar,21.74317987,False
Timothy,Green,82.78643341,False
Thomas,Jones,254.2524739,True
James,Robinson,26.11202779,False
Krista,Russo,288.900487,True
Timothy,Haas,262.5959754,True
Charles,Stanley,88.00575553,False
Susan,Decker,265.6109806,True
Adam,Hanson,230.7089714,True
Terry,Lynn,164.6880301,True
Eileen,Bishop,201.6260784,True
Dwayne,Spencer,80.71472691,False
Lori,Mullins,77.27596366,False
Kaitlyn,Lucas,155.7872997,True
Patricia,Allen,290.8798184,True
Kyle,Hamilton,155.2623932,True
Jill,Lane,140.3699805,True
Lauren,Boone,141.2986263,True
Jonathan,Love,262.7911943,True
Lisa,Smith,82.40139711,False
Dawn,Burnett,183.0666754,True
Nathan,Beck,99.50296151,False
Patricia,Gonzalez,230.2715343,True
Sheila,Watkins,262.2190383,True
Leon,Sharp,153.3704197,True
James,Jones,28.33170057,False
Richard,May,291.9126191,True
Martin,Terry,63.13713822,False
Jordan,Singleton,151.0014632,True
Sabrina,Bond,57.70643102,False
Erica,Weaver,182.9458108,True
Bethany,Rodriguez,55.9226383,False
Michael,Bishop,66.98717931,False
John,Morrison,235.3368749,True
Emily,Robbins,271.5342031,True
Jennifer,Tate,28.15859717,False
Stephanie,Miller,224.1368269,True
Kari,Jones,135.4549426,True
Steven,White,42.01380472,False
Marissa,Medina,242.0194492,True
Micheal,Oconnor,145.9211293,True
Ashley,Gray,76.4537488,False
Jessica,Vargas,5.869157416,False
Katie,Larson,179.2680497,True
Jenny,Reyes,139.759219,True
Thomas,Burns,220.9181608,True
Emily,Schroeder,29.27311318,False
Richard,Todd,84.81435104,False
Isaac,Roach,163.9584852,True
Paul,Smith,108.5274909,True
Erik,Morris,203.6333152,True
Kelsey,Morrow,58.04051332,False
Annette,Jordan,279.7477757,True
Helen,Obrien,285.1529004,True
Vanessa,Bush,187.2430362,True
Daniel,Moore,112.3867858,True
Katherine,Richmond,103.0069034,True
Ashlee,Williams,267.9744368,True
Patricia,Banks,14.9815607,False
Kristen,Brooks,8.646153934,False
Emily,Gonzalez,299.8494713,True
James,Lam,174.1483952,True
Bryan,Reynolds,89.4551695,False
Jesse,Hill,120.5118518,True
Brandy,Adams,169.008938,True
Glenn,Cowan,0.599498051,False
Gregory,Ramos,286.6784338,True
Stefanie,Carson,286.6816377,True
Kaitlin,Holland,19.87752366,False
Rebecca,Mitchell,191.020344,True
Alexander,Walsh,41.71646312,False
Christopher,Gomez,134.9964732,True
Amy,Ramsey,17.874826,False
Frank,Anthony,235.9914924,True
Lori,Peters,191.7636538,True
Sheila,Armstrong,149.8830422,True
Arthur,Chan,104.4335124,True
Debra,Sanchez,297.0212688,True
Brett,Murphy,43.27833999,False
Christopher,Walls,211.6651983,True
Sandra,Bowman,96.03417164,False
Anna,Gonzalez,11.48859482,False
Amy,Collier,69.217917,False
Anthony,Jones,298.6007539,True
Kristin,Brown,20.19448209,False
Edward,Ruiz,187.5647865,True
Margaret,Bolton,174.5153249,True
David,Olson,147.0401305,True
Connor,Reynolds,265.2789338,True
Bradley,Santana,227.6997801,True
Sheila,Newton,168.5554334,True
Teresa,Shah,101.6239193,True
Dana,Callahan,50.52947048,False
Mitchell,Smith,241.323231,True
Stephanie,Watts,170.8624816,True
Brent,Hayden,233.1669139,True
Joseph,Hill,35.91581475,False
David,Roberts,11.85830697,False
Mark,Ramirez,13.1105752,False
Maria,Gonzalez,260.9153554,True
Jessica,Lewis,77.7159283,False
Ashley,Campbell,23.37817528,False
Thomas,Terrell,142.9623047,True
Catherine,Williams,201.161579,True
Kelly,Snyder,145.0720916,True
Ronald,Scott,129.8596803,True
Randall,Hill,52.35347544,False
Daniel,Raymond,181.9187609,True
Nicholas,Williams,150.4503842,True
Patrick,Roth,209.0529579,True
April,Madden,76.33322232,False
Jessica,Harris,24.09035617,False
Jared,Haney,118.0875678,True
Jamie,Harding,118.5125307,True
Randall,Hall,259.9977721,True
Luis,Hart,123.2748737,True
Wendy,Grimes,281.9905561,True
Sarah,Duran,21.03394651,False
Alexandra,Harris,9.059357757,False
Carol,Rose,127.7563365,True
Rachel,Walker,187.7617488,True
Caitlin,Franklin,263.5037463,True
Michael,Ramos,92.19530949,False
Charles,Palmer,2.627781407,False
Penny,Richards,255.4442721,True
Adam,Clark,89.16596865,False
James,Turner,223.3339258,True
Brandon,Nguyen,102.3886839,True
Alexander,Bryan,30.91178884,False
Sharon,Gross,281.4170425,True
Benjamin,Bonilla,110.8501643,True
Paula,Woodward,236.6853816,True
Karen,Carr,296.6228455,True
Megan,Bell,255.9803006,True
Ashley,Vance,32.46510198,False
William,Fernandez,190.367423,True
Amy,Davis,129.7665878,True
Christopher,Garcia,151.1443314,True
Brian,Houston,113.4423623,True
George,Compton,44.00326281,False
Noah,Gilmore,151.8729928,True
Jeff,Gonzalez,247.0727957,True
Jennifer,Nguyen,274.371899,True
Eric,Hernandez,196.4261878,True
Jonathan,Hill,78.97923659,False
Kayla,Porter,149.9248442,True
Melissa,Davenport,143.690402,True
Diane,Martin,82.78471873,False
Kendra,Mckinney,153.3320407,True
Sarah,Perez,282.8912648,True
Stephanie,Delgado,258.3992223,True
Randy,Williams,81.28386961,False
Amy,Carroll,71.3472375,False
Yolanda,Lee,170.6483859,True
Nicole,Moore,191.8882257,True
Elizabeth,Davis,255.3948678,True
Sarah,Johnson,243.4794231,True
Jared,Walker,115.31378,True
Miranda,Hardin,162.9481205,True
Courtney,Hurst,39.86172345,False
Brooke,Cook,180.3757566,True
Brenda,Jackson,112.5014744,True
Paul,Thomas,123.6546875,True
Jennifer,Acevedo,40.3540795,False
Sarah,Mason,253.8629646,True
Christopher,Alexander,26.18282609,False
Wanda,Douglas,102.9922626,True
Beth,Carter,83.98169128,False
Jennifer,Walker,170.0301242,True
Rachel,Jones,231.3332955,True
Wanda,Miller,137.274944,True
Derek,Garner,200.6690595,True
Christina,Allen,172.7675788,True
Karen,Warner,146.7479359,True
Alisha,Henderson,258.3883839,True
Gregory,Perkins,38.17957663,False
Ryan,Thompson,191.9675092,True
James,Caldwell,245.4447437,True
Robert,Gregory,211.5653631,True
Tom,Bell,223.245748,True
David,Farmer,167.9756509,True
Melanie,Smith,33.41901265,False
Michael,Ryan,41.90111282,False
Monica,Atkins,50.12989235,False
Timothy,Phillips,60.63177629,False
Brent,Maddox,174.7894413,True
Micheal,Price,99.40916648,False
Kimberly,Fox,75.29031179,False
Briana,Sanchez,191.3637927,True
Justin,Roth,63.26537976,False
Michael,Perez,48.76077328,False
Edward,Manning,158.9234209,True
Lauren,Scott,115.9221252,True
Kevin,Vargas,167.4878662,True
Patrick,Snyder,135.0453943,True
Connor,Navarro,93.74528605,False
Robert,Wilcox,138.780924,True
Lauren,Evans,156.5033762,True
Christopher,Garza,288.7422467,True
Thomas,Pena,16.62662679,False
Kelly,Young,296.0984744,True
Erin,Vance,105.2330032,True
Catherine,Nguyen,32.31777016,False
Jeremy,Wong,124.4458699,True
Robert,Fitzgerald,46.92950136,False
Elizabeth,Jennings,29.46426982,False
James,Cobb,71.52647558,False
Lori,Mcbride,10.23351352,False
Daniel,Hobbs,70.98225058,False
William,Moses,30.74661667,False
Michael,Francis,32.28598424,False
Kevin,Chapman,134.061487,True
Mark,Allen,177.349129,True
Lauren,Fisher,101.353741,True
Matthew,Wilkinson,233.2713066,True
Chad,Hanson,276.8335688,True
Cynthia,Atkins,111.312648,True
Jodi,Meyer,219.0542366,True
John,Dixon,168.0884898,True
Wanda,Dunn,129.7399417,True
Sarah,Chang,172.0045886,True
Matthew,Lee,107.3259428,True
Nichole,Ellis,77.70976176,False
Derek,Adams,153.9316382,True
Sara,Tran,180.1610515,True
Gary,Jones,263.6305882,True
Julie,Robbins,180.9502903,True
Mark,King,281.226683,True
Mark,Sharp,127.8966888,True
Bianca,Jones,86.71330828,False
Melanie,Johnson,248.8382773,True
Carly,Young,134.5651897,True
Elizabeth,Martin,148.6698077,True
Nicole,Rogers,82.95469821,False
Mary,Jackson,119.6187558,True
Renee,Carney,65.33904499,False
Gregory,Wheeler,168.6421913,True
Thomas,Vargas,199.7015259,True
Justin,Mcguire,160.6161769,True
Shawn,Hamilton,81.28868068,False
Robert,Mercer,123.5275035,True
Sean,Gonzalez,141.2344653,True
Steven,Powell,7.945673813,False
Alexander,Jones,264.995856,True
Jeff,Smith,6.12140005,False
Alison,Morris,23.83451483,False
Douglas,Kemp,138.1517055,True
April,Martinez,283.1555515,True
Allison,Alvarez,227.2866331,True
Cheyenne,Richards,270.5970023,True
Meghan,Lynch,75.6325927,False
David,Gomez,30.73722001,False
Adam,Lee,266.0506834,True
Michael,Parsons,270.2354087,True
Stephen,Bennett,163.5792146,True
Jose,Lyons,96.12639818,False
Samantha,Cantrell,175.7545202,True
Glenda,Carlson,32.76261139,False
Glenn,Thornton,78.20738876,False
Tanya,Ward,50.83125368,False
Matthew,Wright,131.8286787,True
Doris,Jackson,137.7995619,True
Jose,Clark,261.062353,True
Amber,Cabrera,142.0125422,True
Travis,Valdez,57.5389366,False
Deborah,Smith,117.1826793,True
Carmen,Murillo,135.9012344,True
Justin,Long,296.3328396,True
Meghan,Clark,203.1394597,True
Diane,Hall,153.1597541,True
Thomas,Barnett,274.2180919,True
Cathy,Hall,118.6398903,True
Robert,Keith,216.7924806,True
Claudia,Lawson,79.90562522,False
Gabriel,Hall,21.22090616,False
Chelsea,Cunningham,156.0483089,True
Anthony,Jackson,9.029249741,False
Deanna,Taylor,130.8159347,True
Teresa,Miller,48.06894839,False
Joseph,Oconnor,90.56989023,False
Michael,Simmons,246.6452741,True
Kimberly,Martinez,269.7800069,True
Lori,Serrano,139.6916121,True
Richard,Wilkins,87.76455915,False
Rhonda,Mills,155.0753087,True
Jessica,Robinson,242.9194094,True
Anita,Velez,90.80704331,False
Brittany,Bauer,150.847608,True
James,Hernandez,199.8448181,True
James,Bishop,110.2536015,True
Joseph,Chase,239.2186448,True
Lisa,Flores,256.0596954,True
Matthew,Hayes,293.0747004,True
Michelle,Norton,217.4378183,True
Alyssa,Phillips,270.0372546,True
Heather,Mendoza,281.8209247,True
Lisa,Quinn,5.820093319,False
Joe,Le,146.4288046,True
Heather,Valenzuela,45.09060062,False
Christine,Herman,101.1666687,True
Luke,Saunders,245.3573393,True
Lisa,Bailey,155.4871918,True
Ryan,Kelly,172.5605435,True
Julie,White,48.52261349,False
Travis,Bowman,31.52316101,False
Kelsey,Mccann,171.0049096,True
Elizabeth,Brewer,159.7550694,True
Deborah,Valencia,140.1469565,True
Joseph,Barry,66.72941941,False
James,Holmes,208.5365427,True
Samantha,Stephenson,214.7712873,True
Michelle,Holt,162.3118935,True
Rachael,Gardner,133.7689666,True
Emily,Goodman,104.2020989,True
April,Allen,212.7030844,True
Omar,Nelson,142.1237487,True
Deborah,Cherry,122.8714103,True
Shane,Ford,128.2253422,True
Allison,Moore,287.0397494,True
Chad,Mendoza,128.7230831,True
Adam,Reyes,210.660893,True
Donna,Olson,237.3154639,True
Robert,Wilkerson,18.44882541,False
Michael,Mack,44.310175,False
Matthew,Woodward,230.3623855,True
Hannah,Sparks,75.75588754,False
Rebecca,Guzman,266.1974194,True
Chad,Gonzalez,21.71014184,False
Gina,Lawson,209.6483845,True
Erin,Dawson,109.5227016,True
John,Hunter,147.0547345,True
Dwayne,Nguyen,44.0068408,False
Nicole,Floyd,37.11677495,False
Gina,Morton,8.316165245,False
David,Blair,146.4314388,True
Mark,Mccarty,92.92142229,False
Alicia,Fleming,167.1786107,True
Tara,Brennan,74.42711352,False
Sherry,Perez,67.13586315,False
Michael,Cervantes,50.97141938,False
Tyler,Faulkner,201.4060949,True
Andrew,Martinez,171.875415,True
James,Young,288.0396797,True
Joanna,Stanley,131.1020174,True
Christina,Mosley,174.5518188,True
Paul,French,161.7104109,True
Michael,Lee,279.106942,True
Benjamin,Lewis,296.8118486,True
Melanie,Acosta,273.3364583,True
Ian,Riley,212.3977786,True
Jennifer,Gay,248.8920142,True
Andrew,Herring,11.73839127,False
Lauren,Green,129.6571971,True
Dawn,Duffy,54.28240155,False
Timothy,Ho,229.0065048,True
Ashley,Mendez,112.3633537,True
James,Bond,213.8404014,True
Cody,Horn,280.4287316,True
Emily,Bass,2.267674839,False
Julia,Boyd,54.69341531,False
Anna,Lee,206.5289609,True
Amy,Wood,31.03991579,False
Patrick,Elliott,232.4798838,True
Michelle,Miles,104.3063511,True
Jenny,Martin,28.45901277,False
Taylor,Carter,186.6762771,True
Nicholas,Steele,187.8096434,True
Bonnie,Reed,257.6894148,True
Tonya,Carter,65.05790903,False
Allison,Patterson,274.882558,True
Gabriel,Cooper,200.1558758,True
Cindy,Ward,68.85641269,False
Brooke,Owens,149.2059461,True
Matthew,Blake,4.06458047,False
Krystal,Jackson,67.38695805,False
Eric,Phelps,240.8897161,True
Samuel,Cook,172.1054695,True
Pamela,Stein,199.0978775,True
Allison,Brown,33.29299156,False
Taylor,Williams,13.62390908,False
Laura,Carroll,261.6022136,True
Connor,Robinson,245.8554383,True
Shelby,Johnson,240.0443296,True
Andrew,Mora,18.60199734,False
Ethan,Pacheco,259.0365461,True
Jeremy,Webb,98.31405644,False
Damon,Garrett,244.8654683,True
Kimberly,Stanley,175.0957212,True
Bryce,Grant,17.15408329,False
Bethany,Woods,272.5716629,True
Emily,Frye,66.17386403,False
Barry,Sullivan,258.7525531,True
Jeremiah,Ayala,163.5453042,True
Holly,Johnson,296.6791256,True
Teresa,Molina,286.516233,True
Sarah,Taylor,265.8694817,True
Kimberly,Howard,85.43939931,False
Kimberly,Little,264.8900668,True
Nancy,Hart,207.2431681,True
Nicole,Perkins,165.0090561,True
Brandon,Olson,222.4152627,True
Richard,Bush,77.53704513,False
Bryan,Evans,192.6410081,True
Monica,Watson,3.361441343,False
Curtis,Fleming,274.30965,True
Crystal,Sosa,216.8617671,True
Eugene,Morris,202.5620068,True
Logan,Bailey,288.6314867,True
Brandi,Bauer,132.9215194,True
Jasmine,Walters,268.1388358,True
Luke,Allison,187.8207039,True
Christopher,Brooks,57.81340573,False
Vanessa,Riley,180.4069737,True
Scott,Young,99.92058008,False
Thomas,May,203.6202471,True
Pam,Villegas,179.0291469,True
Amy,Sims,114.9768422,True
Zachary,Graham,141.835196,True
James,Chan,243.2899217,True
Felicia,Archer,138.4473659,True
Kimberly,Brady,288.7460477,True
Terri,Perez,19.14837929,False
Jonathan,Barker,5.657865331,False
Courtney,Brooks,149.494119,True
Gabriel,Lowe,93.90576332,False
Christopher,White,66.60014486,False
Sandra,Murphy,95.58251089,False
Jessica,Krueger,10.90841176,False
Jonathon,Burns,249.3961932,True
Mary,Miller,273.9394908,True
Colin,Rodriguez,180.2598848,True
Joshua,Rice,146.685027,True
Gregory,Cruz,110.0635889,True
Olivia,Rivera,291.240185,True
Jessica,Larsen,7.576754464,False
Troy,Byrd,36.73825253,False
Matthew,Rogers,185.3667095,True
Sandra,Steele,214.8657394,True
Lucas,Price,106.1210278,True
Faith,Scott,188.2647735,True
James,Fox,282.4344141,True
Lisa,Summers,155.0512496,True
Raymond,Perry,275.8859259,True
Edward,Little,162.4717521,True
Nicole,Casey,144.9653271,True
Christopher,Hansen,265.1736476,True
John,Mays,120.530065,True
Monique,Marshall,63.9607675,False
David,Fernandez,17.63676685,False
Jo,Smith,202.3095996,True
Larry,Carlson,278.092605,True
Sherry,Scott,67.58767704,False
Jennifer,Harris,268.8755967,True
Nicolas,Singleton,9.659905481,False
Debra,Adams,52.22049871,False
James,Kirby,224.191157,True
Ronald,Jones,270.5086503,True
Amy,Mcdonald,297.9773801,True
Kimberly,Matthews,55.12712205,False
Paul,Floyd,74.01318559,False
Steve,Brown,182.0323787,True
David,Shaw,83.65951376,False
Patricia,Hamilton,123.409219,True
Christopher,Erickson,59.07931353,False
Mackenzie,Hill,6.620988423,False
Charles,Pham,97.96401358,False
Tony,King,18.27327773,False
Edward,James,92.87861731,False
Colleen,Lee,63.10044603,False
Bethany,Floyd,86.42994032,False
Carol,Schroeder,33.69227955,False
Bonnie,Peterson,297.4653224,True
Michael,Anderson,256.3898121,True
Sheri,Dorsey,189.7981441,True
Savannah,Mendoza,91.07261796,False
Douglas,Watson,274.4787465,True
Ronald,Ward,57.77908919,False
Kenneth,Villarreal,274.2187269,True
Tiffany,Robinson,228.7978951,True
Patrick,Swanson,161.2557332,True
Jocelyn,Rogers,24.17428437,False
Danny,Perez,182.255044,True
Rachel,Gregory,265.0416523,True
Scott,Welch,231.8302149,True
Adam,Jackson,232.9420717,True
Kyle,Novak,12.08319607,False
Matthew,Allen,168.4554827,True
Shannon,Allen,172.2771141,True
Whitney,Harris,58.43100673,False
Scott,Morrison,180.7621217,True
Jessica,Schmidt,261.6986671,True
Kristi,Taylor,271.1229328,True
Joan,Garcia,287.3891521,True
Shane,Evans,277.5094559,True
Jody,Fox,154.8859173,True
Shawn,Jacobs,132.7802032,True
Heather,Ray,113.0976257,True
Mary,Aguirre,112.6553767,True
Scott,Williams,80.32818684,False
Ryan,Cole,248.4882669,True
Melody,Savage,114.3904753,True
Lori,Reese,97.72751844,False
Nina,Parker,25.48969257,False
Tamara,Taylor,123.1774351,True
Mark,Salinas,65.60168668,False
Thomas,Blankenship,132.7947467,True
Traci,Rice,286.0928823,True
Angela,Cox,42.33721435,False
Janet,Young,13.80917322,False
Francisco,Johnston,112.1605744,True
William,Russell,264.6237189,True
Alexander,Harrington,149.1436898,True
David,Mendoza,93.99806835,False
Christine,Lee,213.6602036,True
Michelle,Johnson,175.7431073,True
Kelsey,Nelson,236.7676413,True
Diane,Thompson,89.95575753,False
Tara,Smith,278.1214905,True
Marcus,Santiago,116.1191313,True
Laura,Bean,33.82522532,False
Michelle,Navarro,246.3117979,True
Lisa,Good,76.55786256,False
Miranda,Knapp,129.5066529,True
Christopher,Smith,166.1434114,True
Victoria,Miller,273.4850231,True
Sarah,Hogan,213.8475987,True
Dawn,Robertson,48.79191224,False
William,Jenkins,113.0602911,True
Pam,Thompson,173.7231638,True
Stephen,Berry,42.77281935,False
Mark,Young,282.6498589,True
Anthony,Valdez,185.3727205,True
Elizabeth,Salinas,154.2643569,True
Michael,Robinson,182.4719536,True
Gregory,Buck,96.18391441,False
Sydney,Alexander,219.3532551,True
Janet,Rubio,204.4810593,True
Thomas,Ferguson,256.3043923,True
Vincent,Leblanc,94.02821568,False
Justin,Martinez,47.48296529,False
Rhonda,Adams,116.7325872,True
Lisa,Martin,183.7259618,True
David,Medina,280.9491886,True
Karen,Mckee,44.78343428,False
Lisa,Cantrell,19.21140291,False
Anna,Guzman,124.8230491,True
Daniel,Carroll,51.93399201,False
Erin,Garcia,74.56574506,False
Jennifer,Scott,158.6927265,True
Jacqueline,Robinson,190.5709325,True
Bridget,Santos,169.3812148,True
Candace,Soto,19.6729944,False
Felicia,Myers,38.15792611,False
Grace,Adams,58.41307704,False
Micheal,Wong,10.75000843,False
Jordan,Knight,119.9985057,True
Justin,Wright,142.132241,True
James,Holt,115.368229,True
Anthony,Cooke,270.5319155,True
Jennifer,Jacobson,55.44015055,False
Geoffrey,Franklin,140.2803006,True
Rodney,Lozano,243.3479219,True
Darlene,Lewis,135.1626097,True
Robin,Barry,286.1402134,True
Morgan,Garcia,133.5790703,True
Michael,Rivas,71.92008045,False
Ellen,Branch,185.5703941,True
Kathleen,Castro,20.39892737,False
Donald,Wallace,53.65062447,False
Alexandra,Haynes,260.7602147,True
Stacy,Carrillo,188.6885584,True
Jennifer,Henry,24.06993431,False
Daniel,Mathis,116.0820882,True
Tyler,West,254.4736617,True
Michael,Waller,170.976742,True
Christopher,Graham,126.9283868,True
Mark,Hernandez,80.48163941,False
Kathy,Edwards,82.26788496,False
David,Huber,213.8107444,True
Tracey,Garcia,136.7308142,True
Stephanie,Underwood,69.43177519,False
Shane,Williams,281.8903101,True
Joseph,Reed,42.3818884,False
Elizabeth,Martin,140.0494611,True
David,Martin,221.0429141,True
Stephanie,Arnold,181.2768702,True
Rebecca,Richardson,4.380505829,False
Danielle,Johnson,105.6723996,True
Jose,Howe,158.2429468,True
Robert,Robinson,170.8627456,True
Danny,Hart,70.48423297,False
Robin,Booth,34.2572087,False
Kristin,Perry,20.68151609,False
Matthew,Peterson,192.7404829,True
Jodi,Griffin,278.9346536,True
Miguel,Lopez,128.0211065,True
Shelly,Gross,184.5451242,True
Candace,Lopez,54.07631389,False
Ronald,Williams,153.3547677,True
Marcia,Morgan,120.5057825,True
Erica,Campbell,100.2705845,True
Anna,Green,240.628503,True
Kimberly,Howell,207.2217108,True
Michelle,Hamilton,57.90941988,False
Tami,Ferguson,225.8070777,True
Cynthia,Santana,166.3523842,True
Seth,Johnston,110.2678595,True
Alexis,Reynolds,211.4734105,True
Elizabeth,Schneider,33.96428539,False
Jerry,Padilla,279.7193526,True
Martin,Miles,290.6226139,True
Karen,Williams,290.9160996,True
Amy,Barnes,165.9279066,True
Christopher,West,137.4731704,True
Kirsten,Cole,41.93668355,False
Jane,Cunningham,118.3754226,True
Leonard,Hess,35.82037483,False
Adam,Rhodes,13.3526083,False
Derek,Richardson,95.67655498,False
Sarah,Faulkner,168.6353496,True
Steven,Fuller,106.339314,True
Cheyenne,Ruiz,127.1035458,True
Rachel,Romero,285.2024857,True
Greg,Baker,177.1691724,True
Ivan,Nixon,286.6165676,True
Tonya,Gonzalez,243.4519443,True
Alan,Perez,150.2335151,True
Edwin,Wilson,193.8749928,True
Micheal,Burgess,137.9824708,True
Zachary,Miller,171.0839156,True
Scott,Moreno,111.0238035,True
George,Young,72.09372191,False
Charles,Taylor,135.5468061,True
Mario,Browning,173.4239245,True
Sandra,Hayes,131.195396,True
Timothy,Perkins,250.939116,True
Christine,Lopez,214.0564056,True
Julia,Morton,240.2050847,True
Gabriel,Hamilton,126.5568206,True
Zachary,Santos,146.4956654,True
Christina,Patton,148.6627083,True
John,Brandt,283.4653076,True
Joseph,Gonzalez,20.55745007,False
Kim,Townsend,129.0360445,True
Ethan,Valenzuela,54.05378344,False
Nathan,Leon,254.2959365,True
Kathleen,Hayes,226.5866588,True
Craig,Garcia,154.669493,True
Jeremiah,Griffin,95.90167374,False
Emily,Parsons,213.6395341,True
Paul,Kennedy,12.86805538,False
Theresa,Lynch,275.5059689,True
David,Wells,182.491882,True
Joshua,Davis,52.95831084,False
Amy,Powers,40.64783276,False
Kimberly,Miller,189.5888109,True
Debbie,Harvey,104.9806237,True
James,Martin,64.25213501,False
Scott,Saunders,273.2318059,True
David,Smith,215.6096045,True
Danielle,Lee,101.3250417,True
Benjamin,Evans,57.97902796,False
Samantha,Lynch,289.1184179,True
Jeffery,Russell,135.9650655,True
Megan,Roberts,237.9306276,True
Rachel,Hernandez,125.9323584,True
Lisa,Ramirez,189.2702383,True
Alyssa,Hammond,188.5826264,True
Anthony,Gibson,100.7962623,True
Roger,Quinn,88.61484447,False
Nicholas,Henry,293.6931305,True
Cynthia,Burnett,48.84605107,False
Kathryn,Watts,281.4384173,True
Roger,Fletcher,287.9695812,True
Rebecca,Arias,259.8985263,True
Jacob,Smith,45.28220468,False
Anthony,Kennedy,200.1178956,True
Cynthia,Peck,124.81253,True
Maria,Vaughn,40.28677595,False
Kylie,Chen,10.25185301,False
Anthony,Martin,263.6454049,True
Carolyn,Hudson,292.6001775,True
